OriginAirportID,Origin,DestAirportID,Dest,scheduled_flights,eligible_arrivals,delayed_arrivals,cancelled_flights,diverted_flights,arrival_delay_rate,cancellation_rate,diversion_rate
13198,MCI,10140,ABQ,347,343,48,3,1,0.1399416909620991,0.0086455331412103,0.0028818443804034
13198,MCI,10397,ATL,3293,3242,428,41,10,0.1320172732880937,0.0124506529000911,0.0030367446097783
13198,MCI,10423,AUS,866,857,169,8,1,0.1971995332555426,0.0092378752886836,0.0011547344110854
13198,MCI,10693,BNA,1376,1358,230,12,6,0.1693667157584683,0.0087209302325581,0.004360465116279
13198,MCI,10721,BOS,591,575,148,15,1,0.2573913043478261,0.0253807106598984,0.0016920473773265
13198,MCI,10792,BUF,1,1,0,0,0,0.0,0.0,0.0
13198,MCI,10800,BUR,205,204,48,1,0,0.2352941176470588,0.0048780487804878,0.0
13198,MCI,10821,BWI,812,789,152,17,6,0.1926489226869455,0.020935960591133,0.0073891625615763
13198,MCI,10994,CHS,9,9,0,0,0,0.0,0.0,0.0
13198,MCI,11057,CLT,1323,1296,278,26,1,0.2145061728395061,0.019652305366591,0.000755857898715
13198,MCI,11066,CMH,29,29,6,0,0,0.2068965517241379,0.0,0.0
13198,MCI,11259,DAL,2032,1989,385,40,3,0.1935646053293112,0.0196850393700787,0.0014763779527559
13198,MCI,11278,DCA,1866,1792,448,62,12,0.25,0.0332261521972132,0.0064308681672025
13198,MCI,11292,DEN,4169,4114,1141,43,12,0.277345649003403,0.0103142240345406,0.0028783881026625
13198,MCI,11298,DFW,2594,2488,750,100,6,0.3014469453376205,0.038550501156515,0.0023130300693909
13198,MCI,11433,DTW,1367,1351,160,12,4,0.1184307920059215,0.0087783467446964,0.0029261155815654
13198,MCI,11481,ECP,97,97,21,0,0,0.2164948453608247,0.0,0.0
13198,MCI,11618,EWR,387,371,77,14,2,0.2075471698113207,0.0361757105943152,0.0051679586563307
13198,MCI,11697,FLL,574,565,139,6,3,0.2460176991150442,0.0104529616724738,0.0052264808362369
13198,MCI,12191,HOU,996,979,194,14,3,0.1981613891726251,0.0140562248995983,0.003012048192771
13198,MCI,12264,IAD,7,7,1,0,0,0.1428571428571428,0.0,0.0
13198,MCI,12266,IAH,429,420,66,9,0,0.1571428571428571,0.0209790209790209,0.0
13198,MCI,12339,IND,348,347,89,1,0,0.2564841498559078,0.0028735632183908,0.0
13198,MCI,12451,JAX,12,12,2,0,0,0.1666666666666666,0.0,0.0
13198,MCI,12478,JFK,63,59,13,4,0,0.2203389830508474,0.0634920634920634,0.0
13198,MCI,12889,LAS,1952,1932,343,16,4,0.1775362318840579,0.0081967213114754,0.0020491803278688
13198,MCI,12892,LAX,1136,1123,200,12,1,0.1780943900267141,0.0105633802816901,0.0008802816901408
13198,MCI,12953,LGA,1681,1621,376,47,13,0.2319555829734731,0.0279595478881618,0.007733491969066
13198,MCI,12954,LGB,13,12,5,1,0,0.4166666666666667,0.0769230769230769,0.0
13198,MCI,13204,MCO,1569,1549,288,16,4,0.1859264041316978,0.0101975780752071,0.0025493945188017
13198,MCI,13232,MDW,2114,2079,399,33,2,0.1919191919191919,0.0156102175969725,0.0009460737937559
13198,MCI,13303,MIA,631,617,109,10,4,0.1766612641815235,0.0158478605388272,0.0063391442155309
13198,MCI,13342,MKE,347,343,75,4,0,0.2186588921282798,0.0115273775216138,0.0
13198,MCI,13487,MSP,1086,1069,190,15,2,0.1777362020579981,0.0138121546961325,0.001841620626151
13198,MCI,13495,MSY,410,404,96,5,1,0.2376237623762376,0.0121951219512195,0.0024390243902439
13198,MCI,13577,MYR,9,9,0,0,0,0.0,0.0,0.0
13198,MCI,13796,OAK,355,350,110,3,2,0.3142857142857143,0.0084507042253521,0.0056338028169014
13198,MCI,13930,ORD,3789,3708,850,79,2,0.2292340884573894,0.0208498284507785,0.0005278437582475
13198,MCI,14057,PDX,160,159,24,1,0,0.1509433962264151,0.00625,0.0
13198,MCI,14082,PGD,98,97,26,0,1,0.268041237113402,0.0,0.010204081632653
13198,MCI,14100,PHL,767,734,190,28,5,0.2588555858310626,0.0365058670143415,0.0065189048239895
13198,MCI,14107,PHX,2445,2416,482,26,3,0.1995033112582781,0.0106339468302658,0.0012269938650306
13198,MCI,14112,PIE,81,80,36,1,0,0.45,0.0123456790123456,0.0
13198,MCI,14193,PNS,183,183,26,0,0,0.1420765027322404,0.0,0.0
13198,MCI,14492,RDU,63,63,22,0,0,0.3492063492063492,0.0,0.0
13198,MCI,14635,RSW,253,250,59,3,0,0.236,0.0118577075098814,0.0
13198,MCI,14679,SAN,406,405,90,1,0,0.2222222222222222,0.0024630541871921,0.0
13198,MCI,14683,SAT,288,286,75,2,0,0.2622377622377622,0.0069444444444444,0.0
13198,MCI,14747,SEA,1134,1112,217,19,3,0.1951438848920863,0.0167548500881834,0.0026455026455026
13198,MCI,14771,SFO,371,365,63,5,1,0.1726027397260274,0.013477088948787,0.0026954177897574
13198,MCI,14869,SLC,1011,999,135,11,1,0.1351351351351351,0.0108803165182987,0.0009891196834817
13198,MCI,14893,SMF,296,293,80,2,1,0.273037542662116,0.0067567567567567,0.0033783783783783
13198,MCI,14986,SRQ,16,16,4,0,0,0.25,0.0,0.0
13198,MCI,15016,STL,1012,1002,133,9,1,0.1327345309381237,0.008893280632411,0.0009881422924901
13198,MCI,15304,TPA,653,648,146,5,0,0.2253086419753086,0.007656967840735,0.0
13198,MCI,15624,VPS,81,81,25,0,0,0.3086419753086419,0.0,0.0
13198,MCI,16422,GUF,25,25,10,0,0,0.4,0.0,0.0
13204,MCO,10135,ABE,113,111,47,2,0,0.4234234234234234,0.0176991150442477,0.0
13204,MCO,10140,ABQ,45,45,7,0,0,0.1555555555555555,0.0,0.0
13204,MCO,10158,ACY,783,776,165,7,0,0.2126288659793814,0.0089399744572158,0.0
13204,MCO,10257,ALB,1112,1102,262,7,3,0.2377495462794918,0.0062949640287769,0.0026978417266187
13204,MCO,10397,ATL,8140,8036,2116,90,14,0.2633150821304131,0.011056511056511,0.0017199017199017
13204,MCO,10423,AUS,2566,2547,592,11,8,0.232430310168826,0.0042868277474668,0.0031176929072486
13204,MCO,10431,AVL,137,136,45,1,0,0.3308823529411764,0.0072992700729927,0.0
13204,MCO,10529,BDL,1940,1920,454,13,7,0.2364583333333333,0.006701030927835,0.0036082474226804
13204,MCO,10599,BHM,786,779,231,3,4,0.2965340179717586,0.0038167938931297,0.005089058524173
13204,MCO,10693,BNA,3305,3269,811,30,6,0.2480881003364943,0.0090771558245083,0.0018154311649016
13204,MCO,10713,BOI,33,33,4,0,0,0.1212121212121212,0.0,0.0
13204,MCO,10721,BOS,4682,4605,1230,70,7,0.2671009771986971,0.0149508756941478,0.0014950875694147
13204,MCO,10732,BQN,998,987,259,8,3,0.2624113475177305,0.0080160320641282,0.003006012024048
13204,MCO,10785,BTV,80,80,16,0,0,0.2,0.0,0.0
13204,MCO,10792,BUF,1921,1908,460,11,2,0.2410901467505241,0.0057261842790213,0.0010411244143675
13204,MCO,10821,BWI,4887,4788,1034,86,13,0.2159565580618212,0.017597708205443,0.0026601186822181
13204,MCO,10868,CAE,45,44,5,0,1,0.1136363636363636,0.0,0.0222222222222222
13204,MCO,10980,CHA,62,60,10,0,2,0.1666666666666666,0.0,0.032258064516129
13204,MCO,10994,CHS,1,1,0,0,0,0.0,0.0,0.0
13204,MCO,11042,CLE,1910,1889,381,18,3,0.2016940179989412,0.0094240837696335,0.0015706806282722
13204,MCO,11057,CLT,4833,4768,981,58,7,0.205746644295302,0.0120008276432857,0.0014483757500517
13204,MCO,11066,CMH,2270,2251,571,17,2,0.2536650377609951,0.0074889867841409,0.0008810572687224
13204,MCO,11193,CVG,1804,1789,481,13,2,0.2688652878703186,0.0072062084257206,0.0011086474501108
13204,MCO,11259,DAL,2639,2591,660,38,10,0.2547279042840602,0.0143993937097385,0.0037893141341417
13204,MCO,11278,DCA,4632,4524,1486,82,26,0.3284703801945181,0.0177029360967184,0.0056131260794473
13204,MCO,11292,DEN,4605,4563,1030,24,18,0.2257286872671488,0.0052117263843648,0.0039087947882736
13204,MCO,11298,DFW,4828,4703,1293,106,19,0.2749308951732936,0.0219552609776304,0.0039353769676884
13204,MCO,11423,DSM,36,35,8,0,1,0.2285714285714285,0.0,0.0277777777777777
13204,MCO,11433,DTW,3833,3806,944,25,2,0.2480294272201786,0.0065223062875032,0.0005217845030002
13204,MCO,11540,ELP,59,59,15,0,0,0.2542372881355932,0.0,0.0
13204,MCO,11618,EWR,6582,6416,1923,133,33,0.2997194513715711,0.0202066241264053,0.0050136736554238
13204,MCO,11637,FAR,14,13,0,1,0,0.0,0.0714285714285714,0.0
13204,MCO,11697,FLL,1269,1263,298,6,0,0.2359461599366587,0.0047281323877068,0.0
13204,MCO,11977,GRB,1,1,0,0,0,0.0,0.0,0.0
13204,MCO,11986,GRR,461,457,75,2,2,0.1641137855579868,0.0043383947939262,0.0043383947939262
13204,MCO,12191,HOU,1943,1921,419,18,4,0.2181155648099948,0.0092640247040658,0.002058672156459
13204,MCO,12197,HPN,1222,1200,294,7,15,0.245,0.0057283142389525,0.0122749590834697
13204,MCO,12264,IAD,2262,2246,465,10,6,0.2070347284060552,0.004420866489832,0.0026525198938992
13204,MCO,12266,IAH,3528,3489,748,31,8,0.2143880768128403,0.0087868480725623,0.0022675736961451
13204,MCO,12339,IND,2384,2353,539,26,5,0.2290692732681682,0.0109060402684563,0.0020973154362416
13204,MCO,12391,ISP,1498,1485,342,8,5,0.2303030303030303,0.0053404539385847,0.0033377837116154
13204,MCO,12448,JAN,19,19,8,0,0,0.4210526315789473,0.0,0.0
13204,MCO,12478,JFK,5009,4911,1352,88,10,0.2753003461616778,0.0175683769215412,0.0019964064683569
13204,MCO,12889,LAS,1605,1593,346,5,7,0.2172002510985561,0.0031152647975077,0.0043613707165109
13204,MCO,12892,LAX,3160,3149,689,6,5,0.2187996189266433,0.0018987341772151,0.0015822784810126
13204,MCO,12898,LBE,288,281,54,6,1,0.192170818505338,0.0208333333333333,0.0034722222222222
13204,MCO,12953,LGA,5293,5154,1450,114,25,0.2813348855258052,0.0215378802191573,0.0047232193463064
13204,MCO,12954,LGB,14,14,6,0,0,0.4285714285714285,0.0,0.0
13204,MCO,13198,MCI,1580,1551,401,22,7,0.2585428755641522,0.0139240506329113,0.0044303797468354
13204,MCO,13230,MDT,147,144,33,3,0,0.2291666666666666,0.0204081632653061,0.0
13204,MCO,13232,MDW,2793,2740,692,40,13,0.2525547445255474,0.0143215180809165,0.0046544933762978
13204,MCO,13244,MEM,807,798,199,6,3,0.2493734335839598,0.0074349442379182,0.0037174721189591
13204,MCO,13296,MHT,880,877,151,3,0,0.1721778791334093,0.0034090909090909,0.0
13204,MCO,13303,MIA,3926,3881,872,40,5,0.2246843597011079,0.010188487009679,0.0012735608762098
13204,MCO,13342,MKE,1460,1447,352,10,3,0.2432619212163096,0.0068493150684931,0.0020547945205479
13204,MCO,13485,MSN,15,14,2,0,1,0.1428571428571428,0.0,0.0666666666666666
13204,MCO,13487,MSP,1976,1961,404,13,2,0.2060173380928097,0.006578947368421,0.0010121457489878
13204,MCO,13495,MSY,2312,2283,527,23,6,0.2308366184844502,0.0099480968858131,0.0025951557093425
13204,MCO,13577,MYR,425,421,101,3,1,0.2399049881235154,0.0070588235294117,0.0023529411764705
13204,MCO,13851,OKC,367,363,84,3,1,0.2314049586776859,0.0081743869209809,0.0027247956403269
13204,MCO,13871,OMA,365,361,66,4,0,0.1828254847645429,0.010958904109589,0.0
13204,MCO,13930,ORD,5805,5737,1472,52,16,0.2565800941258497,0.0089577950043066,0.0027562446167097
13204,MCO,13931,ORF,807,798,148,7,2,0.1854636591478696,0.0086741016109045,0.0024783147459727
13204,MCO,13933,ORH,363,354,40,3,6,0.1129943502824858,0.0082644628099173,0.0165289256198347
13204,MCO,14027,PBI,286,285,62,1,0,0.2175438596491228,0.0034965034965034,0.0
13204,MCO,14057,PDX,389,385,127,4,0,0.3298701298701298,0.0102827763496143,0.0
13204,MCO,14100,PHL,5431,5349,1410,76,6,0.2636006730229949,0.0139937396427913,0.0011047689191677
13204,MCO,14107,PHX,1796,1783,416,4,9,0.2333146382501402,0.0022271714922048,0.005011135857461
13204,MCO,14122,PIT,2154,2149,490,5,0,0.2280130293159609,0.0023212627669452,0.0
13204,MCO,14193,PNS,360,349,88,10,1,0.2521489971346705,0.0277777777777777,0.0027777777777777
13204,MCO,14254,PSE,586,586,117,0,0,0.1996587030716723,0.0,0.0
13204,MCO,14307,PVD,1649,1638,417,7,4,0.2545787545787545,0.0042449969678593,0.0024257125530624
13204,MCO,14321,PWM,173,173,37,0,0,0.2138728323699422,0.0,0.0
13204,MCO,14492,RDU,2650,2622,598,24,4,0.2280701754385964,0.0090566037735849,0.0015094339622641
13204,MCO,14524,RIC,1150,1140,310,7,3,0.2719298245614035,0.0060869565217391,0.0026086956521739
13204,MCO,14576,ROC,602,597,114,4,1,0.1909547738693467,0.0066445182724252,0.0016611295681063
13204,MCO,14635,RSW,287,284,82,3,0,0.2887323943661972,0.0104529616724738,0.0
13204,MCO,14679,SAN,860,854,221,4,2,0.2587822014051522,0.0046511627906976,0.0023255813953488
13204,MCO,14683,SAT,1143,1138,258,4,1,0.226713532513181,0.0034995625546806,0.0008748906386701
13204,MCO,14730,SDF,901,889,209,9,3,0.2350956130483689,0.0099889012208657,0.0033296337402885
13204,MCO,14747,SEA,1844,1828,429,12,4,0.2346827133479212,0.0065075921908893,0.0021691973969631
13204,MCO,14771,SFO,1453,1445,317,7,1,0.2193771626297578,0.0048176187198898,0.0006882312456985
13204,MCO,14843,SJU,6182,6142,1448,30,10,0.2357538261152719,0.0048527984471044,0.0016175994823681
13204,MCO,14869,SLC,1510,1503,265,2,5,0.1763140385894877,0.0013245033112582,0.0033112582781456
13204,MCO,14893,SMF,275,274,86,1,0,0.3138686131386861,0.0036363636363636,0.0
13204,MCO,14986,SRQ,287,285,62,1,1,0.2175438596491228,0.0034843205574912,0.0034843205574912
13204,MCO,15016,STL,2393,2363,563,21,9,0.2382564536606009,0.0087755954868366,0.0037609694943585
13204,MCO,15024,STT,420,415,70,1,4,0.1686746987951807,0.0023809523809523,0.0095238095238095
13204,MCO,15096,SYR,775,770,153,4,1,0.1987012987012987,0.0051612903225806,0.0012903225806451
13204,MCO,15356,TTN,573,551,167,13,9,0.3030852994555354,0.0226876090750436,0.0157068062827225
13204,MCO,15370,TUL,122,121,28,1,0,0.2314049586776859,0.0081967213114754,0.0
13204,MCO,15412,TYS,132,132,41,0,0,0.3106060606060606,0.0,0.0
13211,MCW,13930,ORD,627,595,164,31,1,0.2756302521008403,0.0494417862838915,0.0015948963317384
13230,MDT,10397,ATL,960,946,159,10,4,0.168076109936575,0.0104166666666666,0.0041666666666666
13230,MDT,10693,BNA,73,73,17,0,0,0.2328767123287671,0.0,0.0
13230,MDT,11057,CLT,699,691,89,8,0,0.1287988422575977,0.0114449213161659,0.0
13230,MDT,11298,DFW,365,357,51,7,1,0.1428571428571428,0.0191780821917808,0.0027397260273972
13230,MDT,11433,DTW,336,332,55,4,0,0.1656626506024096,0.0119047619047619,0.0
13230,MDT,11603,EUG,1,1,0,0,0,0.0,0.0,0.0
13230,MDT,11697,FLL,63,63,17,0,0,0.2698412698412698,0.0,0.0
13230,MDT,12451,JAX,83,83,24,0,0,0.2891566265060241,0.0,0.0
13230,MDT,12892,LAX,1,1,1,0,0,1.0,0.0,0.0
13230,MDT,13204,MCO,147,144,35,3,0,0.2430555555555555,0.0204081632653061,0.0
13230,MDT,13303,MIA,11,11,5,0,0,0.4545454545454545,0.0,0.0
13230,MDT,13577,MYR,73,70,27,3,0,0.3857142857142857,0.0410958904109589,0.0
13230,MDT,13930,ORD,1521,1492,350,27,2,0.2345844504021447,0.0177514792899408,0.0013149243918474
13230,MDT,14082,PGD,158,157,37,1,0,0.2356687898089172,0.0063291139240506,0.0
13230,MDT,14100,PHL,1,1,0,0,0,0.0,0.0,0.0
13230,MDT,14112,PIE,160,157,65,1,2,0.4140127388535032,0.00625,0.0125
13230,MDT,14761,SFB,298,296,123,2,0,0.4155405405405405,0.0067114093959731,0.0
13230,MDT,14986,SRQ,119,119,15,0,0,0.1260504201680672,0.0,0.0
13232,MDW,10140,ABQ,527,523,99,4,0,0.1892925430210325,0.0075901328273244,0.0
13232,MDW,10257,ALB,651,647,171,2,2,0.2642967542503864,0.0030721966205837,0.0030721966205837
13232,MDW,10397,ATL,3579,3503,689,62,14,0.1966885526691407,0.0173232746577256,0.0039117071807767
13232,MDW,10423,AUS,1365,1355,300,6,4,0.2214022140221402,0.0043956043956043,0.0029304029304029
13232,MDW,10431,AVL,56,56,17,0,0,0.3035714285714285,0.0,0.0
13232,MDW,10529,BDL,739,735,157,2,2,0.2136054421768707,0.0027063599458728,0.0027063599458728
13232,MDW,10599,BHM,548,542,117,6,0,0.2158671586715867,0.010948905109489,0.0
13232,MDW,10693,BNA,1902,1883,338,16,3,0.1795007966011683,0.0084121976866456,0.001577287066246
13232,MDW,10713,BOI,78,78,18,0,0,0.2307692307692307,0.0,0.0
13232,MDW,10721,BOS,1323,1312,387,10,1,0.2949695121951219,0.0075585789871504,0.000755857898715
13232,MDW,10792,BUF,730,722,185,8,0,0.2562326869806094,0.010958904109589,0.0
13232,MDW,10800,BUR,335,333,73,2,0,0.2192192192192192,0.0059701492537313,0.0
13232,MDW,10821,BWI,1923,1880,387,40,3,0.2058510638297872,0.0208008320332813,0.0015600624024961
13232,MDW,10849,BZN,119,118,23,0,1,0.1949152542372881,0.0,0.0084033613445378
13232,MDW,10994,CHS,354,350,80,4,0,0.2285714285714285,0.0112994350282485,0.0
13232,MDW,11042,CLE,1107,1097,216,8,2,0.1969006381039197,0.007226738934056,0.001806684733514
13232,MDW,11057,CLT,705,698,201,7,0,0.2879656160458452,0.0099290780141843,0.0
13232,MDW,11066,CMH,1261,1248,263,11,2,0.2107371794871795,0.0087232355273592,0.0015860428231562
13232,MDW,11109,COS,362,361,69,0,1,0.1911357340720221,0.0,0.0027624309392265
13232,MDW,11193,CVG,426,422,102,3,1,0.2417061611374407,0.0070422535211267,0.0023474178403755
13232,MDW,11259,DAL,2223,2174,474,39,10,0.21803127874885,0.0175438596491228,0.0044984255510571
13232,MDW,11278,DCA,2102,2046,560,46,10,0.273704789833822,0.0218839200761179,0.0047573739295908
13232,MDW,11292,DEN,2651,2616,674,29,6,0.2576452599388379,0.0109392682006789,0.0022632968691059
13232,MDW,11298,DFW,316,309,85,6,1,0.2750809061488673,0.0189873417721519,0.0031645569620253
13232,MDW,11433,DTW,1819,1800,360,19,0,0.2,0.0104452996151731,0.0
13232,MDW,11481,ECP,175,175,35,0,0,0.2,0.0,0.0
13232,MDW,11540,ELP,327,327,43,0,0,0.1314984709480122,0.0,0.0
13232,MDW,11618,EWR,36,33,19,3,0,0.5757575757575758,0.0833333333333333,0.0
13232,MDW,11697,FLL,1137,1122,265,11,4,0.2361853832442067,0.0096745822339489,0.0035180299032541
13232,MDW,11884,GEG,77,76,7,1,0,0.0921052631578947,0.0129870129870129,0.0
13232,MDW,11986,GRR,866,862,191,4,0,0.2215777262180974,0.0046189376443418,0.0
13232,MDW,12191,HOU,1841,1811,440,24,6,0.2429596907785753,0.0130363932645301,0.0032590983161325
13232,MDW,12266,IAH,175,173,55,2,0,0.3179190751445087,0.0114285714285714,0.0
13232,MDW,12339,IND,299,297,48,2,0,0.1616161616161616,0.0066889632107023,0.0
13232,MDW,12451,JAX,383,378,80,2,3,0.2116402116402116,0.0052219321148825,0.0078328981723237
13232,MDW,12889,LAS,2605,2571,516,20,14,0.2007001166861143,0.0076775431861804,0.0053742802303262
13232,MDW,12892,LAX,1360,1348,315,9,3,0.2336795252225519,0.0066176470588235,0.0022058823529411
13232,MDW,12953,LGA,2354,2288,633,54,12,0.2766608391608391,0.0229396771452846,0.0050977060322854
13232,MDW,12954,LGB,351,349,62,2,0,0.1776504297994269,0.0056980056980056,0.0
13232,MDW,13198,MCI,2092,2058,398,30,4,0.1933916423712342,0.01434034416826,0.0019120458891013
13232,MDW,13204,MCO,2783,2728,572,38,17,0.2096774193548387,0.0136543298598634,0.0061085159899389
13232,MDW,13244,MEM,649,639,130,7,3,0.2034428794992175,0.0107858243451463,0.0046224961479198
13232,MDW,13296,MHT,477,470,101,6,1,0.2148936170212766,0.0125786163522012,0.0020964360587002
13232,MDW,13303,MIA,568,560,137,5,3,0.2446428571428571,0.0088028169014084,0.005281690140845
13232,MDW,13487,MSP,2715,2691,557,23,1,0.2069862504645113,0.0084714548802946,0.0003683241252302
13232,MDW,13495,MSY,1017,1004,246,10,3,0.2450199203187251,0.0098328416912487,0.0029498525073746
13232,MDW,13577,MYR,439,434,100,5,0,0.2304147465437788,0.0113895216400911,0.0
13232,MDW,13796,OAK,401,398,124,2,1,0.3115577889447236,0.0049875311720698,0.0024937655860349
13232,MDW,13851,OKC,502,498,103,3,1,0.2068273092369477,0.0059760956175298,0.0019920318725099
13232,MDW,13871,OMA,1414,1399,265,13,2,0.1894210150107219,0.0091937765205091,0.0014144271570014
13232,MDW,13891,ONT,360,356,80,4,0,0.2247191011235955,0.0111111111111111,0.0
13232,MDW,13931,ORF,567,562,148,5,0,0.2633451957295373,0.0088183421516754,0.0
13232,MDW,14057,PDX,598,596,192,1,1,0.3221476510067114,0.0016722408026755,0.0016722408026755
13232,MDW,14082,PGD,104,104,26,0,0,0.25,0.0,0.0
13232,MDW,14100,PHL,1553,1534,368,17,2,0.2398956975228161,0.0109465550547327,0.0012878300064391
13232,MDW,14107,PHX,2846,2800,607,38,8,0.2167857142857142,0.0133520730850316,0.0028109627547434
13232,MDW,14122,PIT,1130,1119,213,11,0,0.1903485254691689,0.0097345132743362,0.0
13232,MDW,14193,PNS,108,106,20,1,1,0.1886792452830188,0.0092592592592592,0.0092592592592592
13232,MDW,14262,PSP,61,60,14,0,1,0.2333333333333333,0.0,0.0163934426229508
13232,MDW,14307,PVD,629,627,143,2,0,0.2280701754385964,0.0031796502384737,0.0
13232,MDW,14314,PVU,46,45,13,1,0,0.2888888888888888,0.0217391304347826,0.0
13232,MDW,14321,PWM,150,148,16,1,1,0.1081081081081081,0.0066666666666666,0.0066666666666666
13232,MDW,14492,RDU,983,975,177,8,0,0.1815384615384615,0.0081383519837232,0.0
13232,MDW,14524,RIC,414,411,90,2,1,0.218978102189781,0.0048309178743961,0.002415458937198
13232,MDW,14570,RNO,85,85,16,0,0,0.188235294117647,0.0,0.0
13232,MDW,14576,ROC,205,200,53,4,1,0.265,0.0195121951219512,0.0048780487804878
13232,MDW,14635,RSW,1164,1149,240,7,8,0.2088772845953002,0.0060137457044673,0.0068728522336769
13232,MDW,14679,SAN,1004,993,227,6,5,0.228600201409869,0.0059760956175298,0.0049800796812749
13232,MDW,14683,SAT,734,728,155,5,1,0.2129120879120879,0.0068119891008174,0.0013623978201634
13232,MDW,14685,SAV,448,442,97,5,1,0.2194570135746606,0.0111607142857142,0.0022321428571428
13232,MDW,14730,SDF,1001,991,208,10,0,0.2098890010090817,0.0099900099900099,0.0
13232,MDW,14747,SEA,585,578,188,2,5,0.3252595155709342,0.0034188034188034,0.0085470085470085
13232,MDW,14771,SFO,337,334,107,2,1,0.3203592814371258,0.0059347181008902,0.0029673590504451
13232,MDW,14831,SJC,537,531,124,4,2,0.2335216572504708,0.0074487895716946,0.0037243947858473
13232,MDW,14843,SJU,53,52,16,0,1,0.3076923076923077,0.0,0.0188679245283018
13232,MDW,14869,SLC,638,632,144,5,1,0.2278481012658227,0.0078369905956112,0.0015673981191222
13232,MDW,14893,SMF,618,614,151,4,0,0.2459283387622149,0.0064724919093851,0.0
13232,MDW,14986,SRQ,511,508,141,3,0,0.2775590551181102,0.0058708414872798,0.0
13232,MDW,15016,STL,1730,1709,273,20,1,0.1597425394967817,0.0115606936416184,0.0005780346820809
13232,MDW,15304,TPA,1719,1691,384,20,8,0.2270845653459491,0.0116346713205351,0.004653868528214
13232,MDW,15370,TUL,348,344,65,3,1,0.188953488372093,0.0086206896551724,0.0028735632183908
13232,MDW,15376,TUS,353,351,68,2,0,0.1937321937321937,0.0056657223796034,0.0
13232,MDW,15412,TYS,56,56,17,0,0,0.3035714285714285,0.0,0.0
13232,MDW,15624,VPS,98,98,21,0,0,0.2142857142857142,0.0,0.0
13241,MEI,12266,IAH,627,617,127,9,1,0.2058346839546191,0.0143540669856459,0.0015948963317384
13244,MEM,10397,ATL,3289,3238,417,46,5,0.1287831995058678,0.0139860139860139,0.0015202189115232
13244,MEM,10423,AUS,239,238,23,1,0,0.0966386554621848,0.00418410041841,0.0
13244,MEM,10693,BNA,270,269,87,0,1,0.3234200743494423,0.0,0.0037037037037037
