city_a,city_b,scheduled_flights,eligible_arrivals,delayed_arrivals,cancelled_flights,diverted_flights,arrival_delay_rate,cancellation_rate,diversion_rate
"New Orleans, LA","Newark, NJ",2499,2424,626,65,10,0.25825082508250824,0.026010404161664665,0.004001600640256103
"Atlanta, GA","Des Moines, IA",2496,2456,375,34,6,0.15268729641693812,0.013621794871794872,0.002403846153846154
"Boston, MA","Salt Lake City, UT",2496,2476,481,14,6,0.194264943457189,0.005608974358974359,0.002403846153846154
"Newark, NJ","Salt Lake City, UT",2494,2460,708,23,11,0.28780487804878047,0.009222133119486768,0.004410585404971933
"Dallas/Fort Worth, TX","Reno, NV",2490,2405,596,63,22,0.24781704781704783,0.02530120481927711,0.008835341365461847
"Memphis, TN","Washington, DC",2489,2372,576,106,11,0.24283305227655985,0.04258738449176376,0.0044194455604660505
"Houston, TX","Indianapolis, IN",2488,2456,500,27,5,0.20358306188925082,0.010852090032154342,0.0020096463022508037
"Atlanta, GA","Shreveport, LA",2486,2439,561,39,8,0.23001230012300122,0.015687851971037812,0.003218020917135961
"Phoenix, AZ","Spokane, WA",2483,2476,440,2,5,0.1777059773828756,0.0008054772452678212,0.002013693113169553
"Chicago, IL","Columbia, MO",2480,2393,670,82,5,0.2799832845800251,0.03306451612903226,0.0020161290322580645
"Dallas/Fort Worth, TX","Greer, SC",2480,2428,714,41,11,0.2940691927512356,0.01653225806451613,0.004435483870967742
"Savannah, GA","Washington, DC",2480,2332,697,140,8,0.298885077186964,0.056451612903225805,0.0032258064516129032
"Fort Myers, FL","Minneapolis, MN",2475,2456,458,17,2,0.18648208469055375,0.006868686868686869,0.0008080808080808081
"Bozeman, MT","Chicago, IL",2470,2440,625,16,14,0.25614754098360654,0.006477732793522267,0.005668016194331984
"Detroit, MI","Saginaw/Bay City/Midland, MI",2470,2438,464,31,1,0.1903199343724364,0.012550607287449392,0.0004048582995951417
"Long Beach, CA","San Jose, CA",2468,2459,307,8,1,0.12484749898332656,0.0032414910858995136,0.0004051863857374392
"Phoenix, AZ","Tampa, FL",2466,2452,528,8,6,0.21533442088091354,0.0032441200324412004,0.0024330900243309003
"Denver, CO","Fayetteville, AR",2464,2437,568,18,9,0.23307345096430038,0.007305194805194805,0.0036525974025974025
"El Paso, TX","Los Angeles, CA",2463,2453,316,8,2,0.12882185079494496,0.0032480714575720666,0.0008120178643930166
"Phoenix, AZ","San Luis Obispo, CA",2459,2432,412,22,5,0.16940789473684212,0.008946726311508743,0.0020333468889792597
"Syracuse, NY","Washington, DC",2459,2299,733,154,6,0.3188342757720748,0.0626270841805612,0.0024400162667751117
"Chicago, IL","Little Rock, AR",2458,2403,668,49,6,0.27798585101955886,0.019934906427990236,0.0024410089503661514
"Charlotte, NC","Melbourne, FL",2456,2404,527,49,3,0.2192179700499168,0.019951140065146578,0.0012214983713355048
"Nashville, TN","Salt Lake City, UT",2456,2443,370,7,6,0.1514531313958248,0.0028501628664495114,0.0024429967426710096
"Anchorage, AK","Juneau, AK",2455,2412,316,33,10,0.1310116086235489,0.013441955193482688,0.004073319755600814
"Chicago, IL","West Palm Beach/Palm Beach, FL",2455,2415,676,29,11,0.27991718426501033,0.011812627291242363,0.004480651731160896
"Minneapolis, MN","Raleigh/Durham, NC",2454,2440,441,12,2,0.1807377049180328,0.004889975550122249,0.0008149959250203749
"Charlotte, NC","Knoxville, TN",2453,2404,600,47,2,0.24958402662229617,0.019160211985324093,0.0008153281695882593
"Fort Lauderdale, FL","Raleigh/Durham, NC",2449,2423,560,20,6,0.23111844820470492,0.008166598611678236,0.002449979583503471
"Ontario, CA","Salt Lake City, UT",2446,2435,214,10,1,0.08788501026694046,0.004088307440719542,0.0004088307440719542
"Fort Lauderdale, FL","New Orleans, LA",2445,2413,591,29,3,0.24492333195192706,0.011860940695296524,0.001226993865030675
"Orlando, FL","White Plains, NY",2445,2384,574,24,37,0.2407718120805369,0.0098159509202454,0.015132924335378323
"Denver, CO","Memphis, TN",2444,2424,640,11,9,0.264026402640264,0.004500818330605565,0.0036824877250409165
"Fort Lauderdale, FL","Tampa, FL",2444,2416,478,24,4,0.1978476821192053,0.009819967266775777,0.0016366612111292963
"Miami, FL","Tallahassee, FL",2441,2396,385,37,8,0.16068447412353923,0.015157722244981565,0.0032773453502662844
"Charlotte, NC","Key West, FL",2440,2387,514,32,21,0.21533305404273145,0.013114754098360656,0.00860655737704918
"Las Vegas, NV","Oklahoma City, OK",2440,2427,489,8,5,0.20148331273176762,0.003278688524590164,0.0020491803278688526
"College Station/Bryan, TX","Dallas/Fort Worth, TX",2438,2355,447,80,3,0.18980891719745224,0.03281378178835111,0.0012305168170631665
"Dallas/Fort Worth, TX","Lexington, KY",2435,2367,531,59,9,0.22433460076045628,0.024229979466119097,0.003696098562628337
"Baltimore, MD","Indianapolis, IN",2430,2405,475,24,1,0.19750519750519752,0.009876543209876543,0.00041152263374485596
"Chicago, IL","Colorado Springs, CO",2430,2401,562,16,13,0.2340691378592253,0.006584362139917695,0.005349794238683128
"Asheville, NC","Chicago, IL",2429,2387,620,35,7,0.2597402597402597,0.01440922190201729,0.002881844380403458
"Boston, MA","Charleston, SC",2428,2385,666,38,5,0.2792452830188679,0.015650741350906095,0.002059308072487644
"Detroit, MI","Louisville, KY",2428,2408,407,18,2,0.1690199335548173,0.007413509060955519,0.0008237232289950577
"Buffalo, NY","Charlotte, NC",2422,2380,573,40,2,0.2407563025210084,0.016515276630883566,0.0008257638315441783
"El Paso, TX","Houston, TX",2416,2395,397,10,11,0.16576200417536535,0.0041390728476821195,0.004552980132450331
"Denver, CO","Missoula, MT",2410,2382,542,11,17,0.22753988245172124,0.004564315352697096,0.007053941908713693
"Cedar Rapids/Iowa City, IA","Dallas/Fort Worth, TX",2408,2318,577,79,11,0.24892148403796377,0.03280730897009967,0.004568106312292359
"Charlotte, NC","Valparaiso, FL",2404,2353,517,48,3,0.2197195070123247,0.019966722129783693,0.0012479201331114808
"Minneapolis, MN","Tampa, FL",2400,2385,473,12,3,0.19832285115303983,0.005,0.00125
"Baltimore, MD","Islip, NY",2390,2362,471,22,6,0.1994072819644369,0.009205020920502092,0.002510460251046025
"Charleston, SC","Dallas/Fort Worth, TX",2387,2319,618,57,11,0.2664941785252264,0.02387934645999162,0.004608294930875576
"Pasco/Kennewick/Richland, WA","Salt Lake City, UT",2370,2365,198,3,2,0.08372093023255814,0.0012658227848101266,0.0008438818565400844
"Jackson, WY","Salt Lake City, UT",2369,2347,294,14,8,0.12526629740093737,0.0059096665259603205,0.0033769523005487546
"Denver, CO","Minot, ND",2368,2324,564,32,12,0.24268502581755594,0.013513513513513514,0.005067567567567568
"Houston, TX","Shreveport, LA",2368,2324,580,44,0,0.2495697074010327,0.018581081081081082,0.0
"Austin, TX","San Jose, CA",2357,2346,497,4,7,0.21184995737425405,0.0016970725498515061,0.002969876962240136
"Chicago, IL","Huntsville, AL",2357,2306,741,46,5,0.32133564614050303,0.01951633432329232,0.0021213406873143827
"Aspen, CO","Dallas/Fort Worth, TX",2355,2143,749,125,87,0.34951003266448905,0.05307855626326964,0.03694267515923567
"Houston, TX","Raleigh/Durham, NC",2351,2323,455,27,1,0.19586741282823936,0.011484474691620587,0.0004253509145044662
"Reno, NV","Salt Lake City, UT",2348,2339,296,5,4,0.12654980761008977,0.002129471890971039,0.0017035775127768314
"Bend/Redmond, OR","San Francisco, CA",2347,2328,500,14,5,0.21477663230240548,0.005965061780997018,0.0021303792074989347
"Charlotte, NC","Panama City, FL",2341,2277,415,59,5,0.18225735617039965,0.025202904741563434,0.0021358393848782574
"Columbus, OH","Phoenix, AZ",2341,2323,490,10,8,0.21093413689195006,0.004271678769756515,0.0034173430158052115
"Houston, TX","Santa Ana, CA",2339,2308,298,13,18,0.1291161178509532,0.0055579307396323215,0.007695596408721676
"Dallas/Fort Worth, TX","Fort Smith, AR",2338,2238,395,93,7,0.17649687220732796,0.039777587681779296,0.0029940119760479044
"St. Louis, MO","Tampa, FL",2337,2306,432,22,9,0.1873373807458803,0.009413778348309799,0.0038510911424903724
"Indianapolis, IN","Tampa, FL",2329,2300,460,27,2,0.2,0.011592958351223702,0.0008587376556462001
"Detroit, MI","Madison, WI",2326,2316,432,6,4,0.18652849740932642,0.0025795356835769563,0.0017196904557179708
"Burlington, VT","Chicago, IL",2324,2295,685,24,5,0.2984749455337691,0.010327022375215147,0.0021514629948364886
"Denver, CO","Kalispell, MT",2324,2304,483,11,9,0.20963541666666666,0.004733218588640275,0.00387263339070568
"Dallas/Fort Worth, TX","Durango, CO",2318,2244,547,62,12,0.24376114081996436,0.026747195858498704,0.005176876617773943
"Las Vegas, NV","Milwaukee, WI",2318,2301,443,12,5,0.19252498913515861,0.005176876617773943,0.0021570319240724763
"Idaho Falls, ID","Salt Lake City, UT",2316,2307,260,8,1,0.11270047680970958,0.0034542314335060447,0.0004317789291882556
"Chicago, IL","Greensboro/High Point, NC",2312,2267,480,43,2,0.211733568592854,0.018598615916955018,0.0008650519031141869
"Kalispell, MT","Salt Lake City, UT",2312,2297,184,12,3,0.08010448410970832,0.005190311418685121,0.0012975778546712802
"San Francisco, CA","San Luis Obispo, CA",2312,2277,588,26,9,0.25823451910408435,0.01124567474048443,0.0038927335640138406
"Albuquerque, NM","Salt Lake City, UT",2308,2307,132,1,0,0.05721716514954486,0.0004332755632582322,0.0
"Charleston/Dunbar, WV","Charlotte, NC",2305,2230,583,69,6,0.26143497757847534,0.029934924078091105,0.0026030368763557484
"Dallas/Fort Worth, TX","West Palm Beach/Palm Beach, FL",2305,2241,744,56,8,0.3319946452476573,0.024295010845986984,0.0034707158351409977
"Columbia, MO","Dallas/Fort Worth, TX",2303,2200,540,95,8,0.24545454545454545,0.04125054277029961,0.0034737299174989146
"Grand Rapids, MI","Minneapolis, MN",2300,2288,414,11,1,0.18094405594405594,0.004782608695652174,0.0004347826086956522
"Orlando, FL","Richmond, VA",2300,2275,611,15,10,0.26857142857142857,0.006521739130434782,0.004347826086956522
"Detroit, MI","Omaha, NE",2298,2280,490,14,4,0.2149122807017544,0.006092254134029591,0.0017406440382941688
"Philadelphia, PA","Washington, DC",2298,2207,648,89,2,0.29361123697326685,0.038729329852045254,0.0008703220191470844
"Albany, NY","Charlotte, NC",2297,2260,490,34,3,0.2168141592920354,0.014801915542011318,0.00130605137135394
"Miami, FL","Minneapolis, MN",2297,2283,521,8,6,0.22820849759088918,0.0034828036569438396,0.00261210274270788
"Reno, NV","San Diego, CA",2296,2252,544,35,9,0.24156305506216696,0.01524390243902439,0.0039198606271777
"Austin, TX","Philadelphia, PA",2295,2247,583,41,7,0.25945705384957723,0.01786492374727669,0.0030501089324618735
"New York, NY","Sarasota/Bradenton, FL",2285,2225,519,47,13,0.23325842696629215,0.020568927789934355,0.0056892778993435445
"Orlando, FL","San Antonio, TX",2278,2263,463,11,4,0.20459566946531155,0.004828797190517998,0.001755926251097454
"Miami, FL","Seattle, WA",2276,2253,589,13,10,0.26142920550377274,0.0057117750439367315,0.004393673110720563
"Las Vegas, NV","Tampa, FL",2275,2263,476,5,7,0.21034025629695094,0.002197802197802198,0.003076923076923077
"Dallas/Fort Worth, TX","Mobile, AL",2274,2143,498,121,10,0.2323845076994867,0.05321020228671944,0.0043975373790677225
"Aspen, CO","Los Angeles, CA",2273,2135,617,78,60,0.2889929742388759,0.0343158820941487,0.026396832380114386
"Houston, TX","San Juan, PR",2273,2256,412,13,4,0.18262411347517732,0.005719313682358117,0.0017597888253409592
"Kansas City, MO","Los Angeles, CA",2270,2240,356,23,7,0.15892857142857142,0.01013215859030837,0.0030837004405286344
"Kansas City, MO","Seattle, WA",2268,2227,500,33,8,0.224517287831163,0.01455026455026455,0.003527336860670194
"Indianapolis, IN","Minneapolis, MN",2266,2251,395,15,0,0.1754775655264327,0.006619593998234775,0.0
"Bozeman, MT","Salt Lake City, UT",2250,2231,248,12,7,0.11116091438816675,0.005333333333333333,0.003111111111111111
"Albany, NY","Detroit, MI",2246,2229,409,15,2,0.18349035441902198,0.006678539626001781,0.0008904719501335708
"Atlanta, GA","Wichita, KS",2244,2213,358,18,13,0.16177135110709445,0.008021390374331552,0.005793226381461676
"Dallas/Fort Worth, TX","Milwaukee, WI",2242,2171,699,63,8,0.32197144173192077,0.028099910793933987,0.003568242640499554
"New Orleans, LA","Philadelphia, PA",2240,2181,546,49,10,0.25034387895460797,0.021875,0.004464285714285714
"Philadelphia, PA","Seattle, WA",2240,2211,624,24,5,0.28222523744911804,0.010714285714285714,0.002232142857142857
"Dayton, OH","Washington, DC",2231,2116,682,110,5,0.3223062381852552,0.049305244285073956,0.0022411474675033617
"Duluth, MN","Minneapolis, MN",2226,2200,326,25,1,0.1481818181818182,0.011230907457322551,0.0004492362982929021
"Albany, NY","Orlando, FL",2225,2197,540,16,12,0.24578971324533455,0.0071910112359550565,0.005393258426966292
"Denver, CO","Eugene, OR",2224,2204,536,9,11,0.24319419237749546,0.0040467625899280575,0.0049460431654676255
"Las Vegas, NV","Omaha, NE",2224,2211,386,7,6,0.17458163726820444,0.003147482014388489,0.002697841726618705
"Charlotte, NC","Syracuse, NY",2222,2192,474,25,5,0.21624087591240876,0.011251125112511251,0.0022502250225022503
"Charlotte, NC","Hilton Head, SC",2218,2173,358,37,8,0.16474919466175794,0.016681695220919748,0.0036068530207394047
"Atlanta, GA","Syracuse, NY",2212,2166,483,41,5,0.22299168975069253,0.018535262206148283,0.0022603978300180833
"Boise, ID","Portland, OR",2209,2193,266,16,0,0.12129502963976288,0.007243096423721141,0.0
"Columbus, OH","Fort Lauderdale, FL",2209,2192,532,13,4,0.2427007299270073,0.005885015844273427,0.0018107741059302852
"Dallas/Fort Worth, TX","Gulfport/Biloxi, MS",2201,2108,407,88,5,0.19307400379506642,0.039981826442526125,0.002271694684234439
"Baltimore, MD","Rochester, NY",2200,2171,461,27,2,0.21234454168585906,0.012272727272727272,0.0009090909090909091
"Chicago, IL","Duluth, MN",2198,2145,641,46,7,0.2988344988344988,0.020928116469517744,0.0031847133757961785
"Dallas/Fort Worth, TX","Madison, WI",2188,2125,702,49,14,0.33035294117647057,0.022394881170018283,0.006398537477148081
"Lihue, HI","Seattle, WA",2188,2147,419,33,8,0.1951560316721006,0.015082266910420476,0.003656307129798903
"Houston, TX","Portland, OR",2187,2161,378,20,6,0.17491901897269782,0.009144947416552356,0.0027434842249657062
"Birmingham, AL","Denver, CO",2184,2161,507,14,9,0.23461360481258678,0.00641025641025641,0.004120879120879121
"New Orleans, LA","Tampa, FL",2180,2144,422,31,5,0.19682835820895522,0.014220183486238533,0.0022935779816513763
"Dallas/Fort Worth, TX","San Angelo, TX",2178,2082,460,88,8,0.22094140249759847,0.04040404040404041,0.0036730945821854912
"Dallas/Fort Worth, TX","Tyler, TX",2178,2089,500,86,3,0.23934897079942558,0.03948576675849403,0.0013774104683195593
"Dallas/Fort Worth, TX","Waco, TX",2178,2078,484,97,3,0.2329162656400385,0.04453627180899908,0.0013774104683195593
"Alexandria, LA","Dallas/Fort Worth, TX",2176,2072,460,100,4,0.222007722007722,0.04595588235294118,0.001838235294117647
"Dallas/Fort Worth, TX","Lake Charles, LA",2176,2051,478,108,17,0.23305704534373475,0.04963235294117647,0.0078125
"Dallas/Fort Worth, TX","Lawton/Fort Sill, OK",2176,2059,565,110,7,0.27440505099562895,0.050551470588235295,0.003216911764705882
"Dallas/Fort Worth, TX","Tallahassee, FL",2176,2104,558,64,8,0.2652091254752852,0.029411764705882353,0.003676470588235294
"Detroit, MI","Traverse City, MI",2176,2155,490,18,3,0.2273781902552204,0.008272058823529412,0.0013786764705882354
"Newark, NJ","Santa Ana, CA",2176,2109,407,26,41,0.19298245614035087,0.011948529411764705,0.01884191176470588
"Dallas/Fort Worth, TX","Manhattan/Ft. Riley, KS",2175,2075,422,91,9,0.20337349397590362,0.04183908045977011,0.004137931034482759
"Dallas/Fort Worth, TX","Fargo, ND",2174,2132,370,30,12,0.17354596622889307,0.013799448022079117,0.005519779208831647
"Dallas/Fort Worth, TX","Monroe, LA",2174,2098,444,73,3,0.21163012392755004,0.03357865685372585,0.0013799448022079118
"Dallas/Fort Worth, TX","Richmond, VA",2174,2106,650,54,14,0.30864197530864196,0.02483900643974241,0.006439742410303588
"Salt Lake City, UT","Tucson, AZ",2174,2168,151,4,2,0.06964944649446494,0.0018399264029438822,0.0009199632014719411
"Kansas City, MO","Minneapolis, MN",2172,2139,409,28,5,0.19121084618980833,0.01289134438305709,0.0023020257826887663
"Salt Lake City, UT","Sun Valley/Hailey/Ketchum, ID",2172,2150,105,16,6,0.04883720930232558,0.007366482504604052,0.0027624309392265192
"Knoxville, TN","Washington, DC",2171,2048,664,117,6,0.32421875,0.05389221556886228,0.0027637033625057578
"Dallas/Fort Worth, TX","Montgomery, AL",2170,2067,584,93,10,0.2825350749879052,0.04285714285714286,0.004608294930875576
"Dallas/Fort Worth, TX","Sioux Falls, SD",2170,2100,637,55,15,0.30333333333333334,0.02534562211981567,0.0069124423963133645
"Chicago, IL","El Paso, TX",2168,2135,408,25,8,0.19110070257611242,0.011531365313653136,0.0036900369003690036
"Columbia, SC","Washington, DC",2168,1995,651,164,9,0.3263157894736842,0.07564575645756458,0.004151291512915129
"Dallas/Fort Worth, TX","Fort Wayne, IN",2168,2112,483,46,10,0.22869318181818182,0.021217712177121772,0.004612546125461255
"Medford, OR","Seattle, WA",2167,2122,177,39,6,0.08341187558906692,0.01799723119520074,0.0027688047992616522
"Houston, TX","Omaha, NE",2162,2128,420,30,4,0.19736842105263158,0.013876040703052728,0.0018501387604070306
"Salt Lake City, UT","Washington, DC",2158,2131,388,14,13,0.18207414359455654,0.006487488415199258,0.006024096385542169
"Palm Springs, CA","Salt Lake City, UT",2156,2149,126,6,1,0.05863192182410423,0.0027829313543599257,0.00046382189239332097
"Billings, MT","Salt Lake City, UT",2150,2139,188,11,0,0.08789153810191679,0.0051162790697674414,0.0
"Dallas/Fort Worth, TX","South Bend, IN",2150,2092,541,45,13,0.258604206500956,0.020930232558139535,0.0060465116279069765
"Nashville, TN","Panama City, FL",2149,2136,360,11,2,0.16853932584269662,0.005118659841786877,0.0009306654257794323
"Atlanta, GA","Santa Ana, CA",2146,2109,473,19,18,0.2242769084874348,0.008853681267474371,0.008387698042870456
"Dallas/Fort Worth, TX","Savannah, GA",2145,2083,639,55,7,0.30676908305328854,0.02564102564102564,0.0032634032634032634
"Miami, FL","St. Louis, MO",2143,2119,502,16,8,0.23690420009438415,0.007466168922071862,0.003733084461035931
"Chicago, IL","Saginaw/Bay City/Midland, MI",2140,2090,614,44,6,0.2937799043062201,0.020560747663551402,0.002803738317757009
"Nashville, TN","Pittsburgh, PA",2139,2126,412,11,2,0.19379115710253997,0.005142589995324918,0.0009350163627863488
"Denver, CO","Hartford, CT",2134,2107,504,10,17,0.23920265780730898,0.004686035613870665,0.007966260543580132
"Fort Lauderdale, FL","Indianapolis, IN",2133,2116,432,16,1,0.20415879017013233,0.007501172058134084,0.00046882325363338024
